id:id	name:label	
246663	Henoch-Schonlein nephritis
246664	Anti-Glomerular Basement Membrane Disease
246670	Acute toxic nephropathy
246675	Gold nephropathy
246677	Chronic cyclosporin A nephrotoxicity
246678	Lithium nephropathy
246690	Ochoa syndrome
246694	Dialysis disequilibrium syndrome
246700	Underdialysis
246701	Adynamic bone disease
246726	Chronic rejection of renal transplant
246731	Failed renal transplant
246734	De novo glomerulonephritis
246735	Transplant glomerulopathy
246755	Primary vesicoureteric reflux
246756	Secondary vesicoureteric reflux
246758	Obstructive vesicoureteric reflux
246762	Acute infective cystitis
246770	Chronic radiation cystitis
246771	Chemical cystitis
246773	Functional disorder of bladder
246776	Bladder muscle dysfunction - underactive
246777	Atony of bladder NOS
246778	Detrusor areflexia
246779	Hypotonic bladder disorder
246781	Hypersensitive bladder
246786	Bladder outflow obstruction
246789	Bladder neck dyssynergia
246791	Dysfunctional voiding
246798	Post-micturition incontinence
246803	Retrograde ejaculation
246813	Non-bacterial prostatitis
246822	Male accessory gland infection
246827	Traumatic urethral stricture
246828	Post-inflammatory urethral stricture
246830	Injury of urethra
246837	Postoperative urinary tract infection
246842	Calyceal renal calculus
246846	Steinstrasse
246847	Uric acid urolithiasis
246850	Asymptomatic proteinuria
246851	Candiduria
246866	Penile prosthesis infection
246881	Zoon's balanitis
246882	Circinate balanitis of Reiter's disease
246886	Acquired phimosis
246899	Tuberculous epididymo-orchitis
246918	Primary spermatogenic failure
246922	Congenital obstructive azoospermia
246923	Congenital bilateral aplasia of vas deferens
246926	Acquired obstructive azoospermia
246930	Asthenozoospermia
246931	Teratozoospermia
246932	Globozoospermia
246948	Clitoroplasty
246957	Total vulvectomy
246958	Partial vulvectomy
246959	Radical hemivulvectomy
246961	Skinning vulvectomy
246977	Vulva reconstruction
246994	Genital Mutilation,Female
247028	Complete excision of vagina
247045	McIndoe vaginoplasty
247050	Tissue expansion vaginoplasty
247067	Abdominal sacrocolpopexy
247068	Sacrospinous fixation of vaginal vault
247096	Incision of cul-de-sac
247103	Therapeutic endoscopic operations on uterus
247105	Endoscopic myomectomy
247108	Transcervical resection endometrium
247112	Endocervical excision
247148	Termination of pregnancy operation NOS
247155	Excision of uterine polyp
247156	Abdominal hysterectomy
247158	Total abdominal hysterectomy
247164	Laparoscopic-assisted vaginal hysterectomy
247165	Laparoscopic hysterectomy
247166	Total laparoscopic hysterectomy
247167	Laparoscopic supracervical hysterectomy
247170	Intrauterine contraceptive device procedure NOS
247184	Frozen embryo transfer
247189	Endometrial resection
247190	Endometrial laser ablation
247192	Radiofrequency endometrial ablation
247204	Vaginal myomectomy
247205	Open myomectomy
247209	Uterine pack procedure
247212	Strassman metroplasty
247252	Laparoscopic sterilization
247255	Right salpingo-oophorectomy
247256	Left salpingo-oophorectomy
247257	Partial salpingectomy
247262	Left salpingectomy
247263	Right salpingectomy
247285	Balloon tuboplasty
247287	Linear salpingotomy
247333	Oocyte recovery NOS
247350	Endoscopic suspension of uterus
247356	Second look laparoscopy
247360	Fallopian tube endoscopy
247363	Microhysteroscopy
247364	Microcolpohysteroscopy
247376	Placental biopsy
247386	Induction and delivery procedures
247390	Breast stimulation
247432	Abdominal delivery for shoulder dystocia
247436	Right mediolateral episiotomy
247445	Uterine massage
247467	Uterine lavage
247471	Expression of placenta NOS
247511	Tubo-ovarian mass
247515	Peritubal adhesions
247516	Tubo-ovarian adhesions
247526	Ruptured cyst of ovary
247543	Uterine torsion
247547	Retained intrauterine contraceptive device
247557	Infective vaginitis
247559	Streptococcal vulvovaginitis
247573	Vaginal vault prolapse
247577	Normal menopause
247581	Contact bleeding
247582	Ovulatory dysfunctional bleeding
247583	Anovular menstruation
247584	Perimenopausal disorder
247587	Incipient ovarian failure
247598	Secondary anovulatory infertility
247601	Luteal phase defect
247602	Secondary tubal infertility
247603	Primary tubal infertility
247608	Cervical mucus dysfunction
247610	Unexplained infertility
247840	Multigravida
247844	Undiagnosed pregnancy
247849	Low risk pregnancy
247850	Surrogate pregnancy
247851	Viable pregnancy
247852	Non-viable pregnancy
247853	Biochemical pregnancy
247870	Angular pregnancy
247873	Unruptured tubal pregnancy
248035	Prolonged premature rupture of membranes
248073	Lithopedian
248078	Morbidly adherent placenta
248094	Cord round neck
248105	[X]Multiple delivery,unspecified
248121	Poor contractions
248186	Labial tear
248189	Hymen tear
248196	Laceration of vagina
248274	Antepartum fetal death
248323	Microdochectomy
248347	Bilateral breast implants
248350	Bilateral augmentation mammoplasty
248400	Pubertal breast hypertrophy
248401	Cyclical mastalgia
248402	Non-cyclical mastalgia
248432	Transsphenoidal hypophysectomy
248433	Transethmoidal hypophysectomy
248452	Bilateral subtotal thyroidectomy
248459	Substernal thyroidectomy
248477	Transcervical thymectomy
248478	Transsternal thymectomy
248479	Mediastinoscopic thymectomy
248494	Adrenal cortical hypofunction
248495	Testicular dysfunction
248497	Calcium deposits in tendon
248498	Sucrose intolerance
248511	Simple excision of inguinal hernial sac NOS
248513	Unilateral inguinal herniotomy
248574	Repair of perineal hernia
248637	Umbilical cord clamping
248658	Second look laparotomy
248724	Anterior exenteration of pelvis
248725	Posterior exenteration of pelvis
248757	Intraperitoneal immunotherapy
248761	Intraperitoneal insemination
248775	Continuous cycling peritoneal dialysis
248776	Intermittent peritoneal dialysis
248777	Tidal peritoneal dialysis
248782	Mediastinoscopy - inspection only
248801	Minithoracotomy
248804	Limited thoracoplasty
248810	Chest wall reconstruction
248836	Operation on pleural cavity
248850	Open drainage of pleural cavity NOS
248868	Thoracoscopic biopsy of pleura
248872	Talc pleurodesis
248962	Streptococcal impetigo
248964	Scalp folliculitis
248966	Gram-negative folliculitis
248970	Wound abscess
248986	Chronic folliculitis of legs
248987	Cellulitis of skin
248992	Progressive bacterial synergistic gangrene
249002	Cutaneous listeriosis
249008	BCG granuloma
249033	Talon noir
249040	Turf toe
249046	Pseudofolliculitis
249062	Suntan
249063	Photoonycholysis
249068	Juvenile spring eruption
249069	Actinic prurigo
249070	Persistent light reaction
249078	Traumatic skin ulcer
249086	Erythrodermic atopic dermatitis
249089	Photosensitive atopic dermatitis
249120	Baboon syndrome
249122	Chronic irritant contact dermatitis
249123	Swimming pool dermatitis
249126	Brocq's neurodermatitis
249128	Subacute prurigo
249129	Chronic prurigo
249131	Prurigo pigmentosa
249132	Juvenile plantar dermatosis
249135	Eosinophilic pustular folliculitis
249145	Chronic small plaque psoriasis
249146	Unstable psoriasis
249147	Psoriasis-eczema overlap condition
249149	Rupioid psoriasis
249151	Psoriatic nail dystrophy
249154	Scalp psoriasis
249158	Psoriasis plantaris
249166	Classical adult pityriasis rubra pilaris
249168	Classical juvenile pityriasis rubra pilaris
249174	Disseminated superficial porokeratosis
249177	Malignant acanthosis nigricans
249178	Acanthosis palmaris
249189	Annular lichen planus
249191	Actinic lichen planus
249192	Post-inflammatory hyperpigmentation in lichen planus
249195	Lichen planus pemphigoides
249204	Erosive oral lichen planus
249209	Genital lichen planus
249218	Chronic skin sarcoidosis
249221	Lichenoid sarcoidosis
249222	Sarcoidosis,nodular type
249224	Granuloma multiforme
249229	Delayed dermographism
249235	Aquagenic pruritus
249244	Universal acquired melanosis
249246	Pigmentary incontinence
249250	Laugier-Hunziker syndrome
249256	Occupational vitiligo
249267	Twenty nail dystrophy
249280	Non-scarring alopecia
249281	Diffuse alopecia
249284	Tufted folliculitis
249285	Erosive pustular dermatosis of the scalp
249289	Loose anagen hair syndrome
249300	Steroid acne
249301	Juvenile acne
249302	Comedonal acne
249303	Nodulocystic acne
249304	Sebaceous hyperplasia
249306	Ocular Rosacea
249318	Lipodermatosclerosis
249320	Hereditary benign telangiectasia
249325	Idiopathic livedo reticularis
249332	Lichen aureus
249334	Primary cutaneous vasculitis
249336	Secondary cutaneous vasculitis
249341	Hypertensive leg ulcer
249342	Chronic neurogenic ulcer of lower limb
249343	Perforating ulcer of the foot
249354	Maculopapular drug eruption
249364	Cutis laxa,acquired type
249365	Primary anetoderma
249368	Secondary anetoderma
249372	Kindler's syndrome
249378	Follicular atrophoderma
249379	Local panatrophy
249388	Pachydermodactyly
249391	Juvenile hyaline fibromatosis
249395	Infantile systemic hyalinosis
249397	Metageria
249399	Wiedemann-Rautenstrauch syndrome
249400	Wrinkly skin syndrome
249401	Juvenile colloid milium
249407	Cytophagic histiocytic panniculitis
249410	Eosinophilic panniculitis
249412	Membranous lipodystrophy
249413	Nodular fat necrosis
249414	Traumatic fat necrosis
249415	Fat hypertrophy
249421	Pelvic lipomatosis
249424	Encephalocraniocutaneous lipomatosis
249440	Plasma cell vulvitis
249441	Disorder of scalp
249442	Lipedematous alopecia
249444	Autoimmune skin disease
249448	Lupus erythematosus tumidus
249449	Erythema multiforme-like lupus erythematosus
249453	Genital lichen sclerosus
249454	Extragenital lichen sclerosus
249456	Dermatomyositis sine myositis
249459	Pemphigoid vegetans
249460	Linear IgA dermatosis
249463	Eosinophilic spongiosis
249466	Reticular erythematous mucinosis
249470	Acral persistent papular mucinosis
249474	Dermatological non-disease
249478	Vulvodynia
249489	Diabetic dermopathy
249490	Bullosis diabeticorum
249491	Diabetic thick skin syndrome
249492	Diabetic hand syndrome
249498	Drug-induced erythroderma
249503	Drug-induced pigmentation
249505	Drug-induced pseudoporphyria
249508	Ectrodactyly-ectodermal dysplasia-clefting syndrome
249513	Hay-Wells syndrome of ectodermal dysplasia
249530	Orofacial-digital syndrome IV
249536	Hypoplastic enamel-onycholysis-hypohidrosis syndrome
249541	Kohlschutter's syndrome
249554	Keratolytic winter erythema
249555	Hereditary palmoplantar keratoderma
249562	Keratoderma areata
249575	Cantu's syndrome
249576	Dermatopathia pigmentosa reticularis
249580	Transient neonatal pustulosis
249584	Acropustulosis of infancy
249597	Eccrine angiomatous hamartoma
249599	Syringocystadenoma papilliferum
249604	Unilateral lentiginosis
249605	Atrial myxoma with lentigines
249606	Reticulate acropigmentation of Kitamura
249609	Labial lentigo
249611	Eruptive collagenoma
249612	Familial cutaneous collagenoma
249613	Congenital erector pili hamartoma
249617	Presternal ciliated cyst
249623	Wound sinus
249624	Wound seroma
249627	Wound discharge finding
249629	Persistent wound pain
249631	Mature scar
249632	Stretched scar
249634	Pigmented scar
249635	Post-thoracotomy pain syndrome
249642	Skin graft loss
249646	Skin graft infection
249655	Flap loss
249658	Complete flap loss
249798	Repair of tendo achilles
249841	Subcutaneous tenotomy
250032	Fixation of fracture using plate
250068	External skeletal fixation procedure
250146	Diaphyseal division of bone NOS
250164	Rotational osteotomy
250165	Translational osteotomy
250166	Complex osteotomy
250169	Frontofacial advancement
250170	Zygomatic osteotomy
250172	Le Fort I osteotomy
250174	Le Fort II osteotomy
250175	Le Fort III osteotomy
250180	Premaxillary osteotomy
250181	Osteotomy of spine
250184	Bone shortening procedure
250197	Displacement osteotomy
250201	Osteotomy of pelvis
250207	Osteotomy of proximal femur
250208	Osteotomy of distal femur
250209	Osteotomy of proximal tibia
250210	Osteotomy of distal tibia
250241	Spinal epiphysiodesis
250273	Autologous bone transplant
250277	Allogeneic bone graft
250297	Partial maxillectomy
250298	Hemimaxillectomy
250299	Rim excision of mandible
250300	Darrach's procedure
250312	Total maxillectomy
250313	Extended maxillectomy
250314	Excision of the trapezium
250359	Exploratory open craniotomy
250367	Decompression of brain
250388	Orthodontic cephalogram
250398	Alveolar bone graft
250403	Operation on jaw NOS
250411	Maxillectomy
250452	Zygomatic augmentation
250496	Sagittal split mandibular osteotomy
250498	Subcondylar mandibular osteotomy
250499	Mandibular angle osteotomy
250554	Open meniscectomy
250555	Arthroscopic meniscectomy
250557	Arthroscopic partial medial meniscectomy
250559	Arthroscopic partial lateral meniscectomy
250561	Repair of meniscus
250751	Arthroscopic acromioplasty
250794	Reconstruction of ligament of knee joint
250821	Anterior decompression of shoulder joint
250851	Total synovectomy
250854	Cheilectomy
250856	Chondroplasty
250881	Resurfacing arthroplasty
250885	Excision reconstruction of joint NOS
250961	Total wrist replacement
250991	Primary uncemented total hip replacement
251008	Excision arthroplasty of the hip
251011	Primary cemented total knee replacement
251148	Operation on facial joint
251181	Lumbar spine operations NOS
251191	Spinal deformity correction
251200	Excision of cervical intervertebral disc
251221	Excision of thoracic intervertebral disc
251233	Excision of lumbar intervertebral disc
251241	Primary lumbar microdiscectomy
251251	Revisional lumbar microdiscectomy
251254	Reconstruction of intervertebral disc
251320	Alar-transverse fusion
251332	Fusion of occipitocervical junction
251350	Reduction of rib hump
251469	Reattachment of extremity
251492	Proximal row carpectomy
251721	Pelvic sling
251753	Hip arthritis NOS
251754	Hand arthritis NOS
251756	Wrist arthritis NOS
251758	Elbow arthritis NOS
251769	Ochronotic arthropathy
251838	Discoid lateral meniscus
251845	Rupture of anterior cruciate ligament
251858	Disorder of patellofemoral joint
251859	Anterior knee pain
251860	Patellofemoral maltracking
251896	Carpal instability
251943	Habitual dislocation of the patellofemoral joint
251998	Ankylosis of joint of thigh
252018	Joint injury
252097	Rheumatic joint disease
252098	Reactive arthropathy,unspecified
252167	Seropositive rheumatoid arthritis
252168	Seronegative rheumatoid arthritis
252178	Early onset pauciarticular chronic arthritis
252179	Late onset pauciarticular chronic arthritis
252180	Juvenile chronic polyarthritis,NOS
252184	Juvenile psoriatic arthritis
252187	Juvenile ankylosing spondylitis
252188	Juvenile spondyloarthropathy
252191	Seronegative arthritis
252195	Psoriatic dactylitis
252238	Arthritis secondary to non-hematological malignancy
252240	Tabetic joint
252327	Chronic infantile neurological,cutaneous and articular syndrome
252360	Apatite-associated destructive arthritis
252361	Rotator cuff tear arthropathy
252362	Calcific periarthritis
252397	Familial chondrocalcinosis
252409	Secondary gout
252414	Gouty bursitis
252431	Thumb osteoarthritis NOS
252433	Osteoarthritis of glenohumeral joint
252445	Idiopathic osteoarthritis
252452	Osteoarthritis,Knee
252454	Arthritis associated with another disorder
252455	Localized osteoarthrosis
252465	Lupus Erythematosus
252468	Bullous systemic lupus erythematosus
252470	Neonatal lupus erythematosus
252471	Primary antiphospholipid syndrome
252474	Secondary antiphospholipid syndrome
252479	Focal nodular myositis
252485	Scleroderma variant
252487	Toxic oil syndrome
252488	Undifferentiated connective tissue disease
252489	Overlap syndrome
252494	Pseudosarcomatous fibromatosis
252500	Soft tissue lesion
252503	Full thickness rotator cuff tear
252504	Partial thickness rotator cuff tear
252507	Supraspinatus tendinitis
252510	Coracoid impingement
252542	Snapping thumb syndrome
252543	Congenital trigger thumb
252555	Adductor tendinitis
252557	Ischial bursitis
252562	Irritable hip
252590	Anterior ankle impingement
252591	Posterior ankle impingement
252592	Fibular ankle impingement
252608	Postcalcaneal bursitis
252617	Tenosynovitis of fingers
252636	Muscle damage
252651	Fukuyama congenital muscular dystrophy
252656	Ullrich congenital muscular dystrophy
252665	Muscular Dystrophy,Emery-Dreifuss
252666	Autosomal Dominant Emery-Dreifuss Muscular Dystrophy
252674	Proximal myopathy
252678	X-linked centronuclear myopathy
252682	Tubular Aggregate Myopathy
252687	Lipid storage myopathy
252691	Drug-induced myopathy
252692	Chloroquine myopathy
252694	Human immunodeficiency virus myopathy
252697	Myotonic Dystrophy,Congenital
252718	Benign acute myositis
252720	Fungal myositis
252724	Eosinophilic polymyositis
252725	muscle injury
252726	Muscle crush syndrome
252750	Muscle cachexia
252751	Non-traumatic rhabdomyolysis
252752	Idiopathic myoglobinuria
252781	Hill-Sachs lesion
252791	Glenoid labrum tear
252793	Detachment of the glenoid labrum and/or capsule of the shoulder joint
252794	Triangular fibrocartilage tear
252795	Acetabular labrum tear
252796	Subacute osteomyelitis
252862	Chronic multifocal osteomyelitis
252878	Primary osteoporosis
252883	Osteomalacia secondary to drug
252885	Skeletal fluorosis
252916	Necrosis,Avascular,of Femur Head
252922	Fibrous cortical defect
252948	Skeletal dysplasia
252949	Hypochondroplasia
252950	Metachondromatosis
252953	Osteodysplasia,unspecified
252956	Mesomelic dysplasia
252957	Pseudoachondroplastic spondyloepiphyseal dysplasia syndrome
252958	Craniodiaphyseal dysplasia
252966	Osteoporotic vertebral collapse
252967	Collapsed vertebra NOS
252991	Synovial hypertrophy
253016	Cervical disc degeneration
253017	Intervertebral disk calcification
253029	Prolapsed cervical intervertebral disc
253037	Prolapsed lumbar intervertebral disc
253041	Schmorl's nodes,region NOS
253044	Degenerative lumbar spinal stenosis
253053	Degenerative cervical spinal stenosis
253055	Spinal claudication
253056	Spinal instability
253057	Lumbar spine instability
253060	Cervical spine instability
253061	Atlantoaxial instability
253062	Atlanto-occipital instability
253064	Isthmic spondylolisthesis
253065	Dysplastic spondylolisthesis
253066	[Q] Spondyloptosis
253104	Neuromuscular scoliosis
253108	Adolescent idiopathic scoliosis
253167	Adductus deformity of foot
253169	Valgus foot deformity NOS
253175	Curly toe
253177	Limb length discrepancy
253179	Connective tissue hereditary disorder
253200	Prosthetic joint infection
253207	Silicone synovitis
253268	Version,External Cephalic
253270	Fetoscopic procedure
253303	Newborn death
253305	Fetal tachycardia
253306	Fetal bradycardia
253320	Sclerema
253324	Bronze baby
253336	Fetal acidosis
253454	Born premature NOS
253580	Removal of kidney from donor
253582	Removal of liver from donor
253588	Harvest of stem cells
253591	Intestinal trichomoniasis
253598	Pediculus humanus capitis
253600	Endovascular radiological intervention
253604	Percutaneous transluminal balloon angioplasty
253608	Percutaneous embolectomy
253609	Percutaneous thrombolysis
253633	Therapeutic barium enema
253645	Therapeutic aspiration procedure NOS
253656	Submental lipectomy
253658	Subperiosteal facelift
253659	Mini-facelift
253666	Mini-abdominoplasty
253673	Thigh reduction
253698	Mohs' chemosurgery
253717	Chemical peeling of skin lesion
253791	Tongue flap
253808	Local fasciocutaneous flap NOS
253870	Reconstruction with free flap
254056	Zadik procedure
254142	Orthopantogram
254144	Whole lung tomograms
254155	Erect abdominal X-ray NOS
254167	Scaphoid X-ray
254173	Diagnostic radiography of finger
254193	Leg length measurement X-ray
254200	X-ray pelvimetry
254216	Diagnostic radiography of soft tissues
254282	Splenography
254296	Parotid sialogram
254297	Submandibular sialogram
254318	Air contrast swallow
254319	Videofluoroscopy swallow
254323	Barium meal
254326	Double contrast barium meal
254327	Single contrast barium meal
254330	Hypotonic duodenography
254332	Small bowel series
254333	Barium follow through NOS
254334	Small bowel meal
254338	Radiologic examination of colon by air contrast
254339	Single contrast barium enema
254343	Water soluble contrast enema
254345	Pouchogram
254352	T tube cholangiogram
254364	Percutaneous cystography
254366	Retrograde cystography
254368	Intravenous cystography
254369	Retrograde urethrogram
254373	Cavernosometry
254381	Pneumoarthrography
254382	Double contrast arthrography
254384	Facet joint arthrogram
254387	Arthrography of wrist
254390	Hip arthrogram
254391	Knee arthrogram
254392	Knee arthrography NOS
254395	Ankle arthrogram
254403	Sinogram
254406	Fistulography NOS
254413	Selective bronchography
254416	Tenogram
254421	Left ventriculogram
254422	Right ventriculogram
254429	Cerebral four vessel angiogram
254432	External carotid arteriogram
254433	Vertebral arteriogram
254435	Cerebral venography
254439	Selective pulmonary arteriogram
254441	Thoracic aortogram
254442	Arch aortogram
254443	Aortic root arteriogram
254444	Bronchial arteriogram
254445	Spinal arteriogram
254446	Superior vena cavogram
254447	Abdominal angiography
254450	Abdominal aortogram
254451	Retrograde aortogram
254452	Inferior vena cavogram
254453	Splenogram
254456	Hepatic arteriogram
254462	Pancreatic venous sampling
254463	Renal venogram
254464	Renal venous sampling
254469	Adrenal arteriogram
254470	Pelvic angiography
254473	Pelvic venogram
254478	Testicular venogram
254480	Pudendal arteriogram
254482	Peripheral angiography
254492	Venography of upper extremity
254495	Leg venogram
254529	Cerebrospinal fluid flow imaging,cisternography
254552	Isotope phlebography
254554	Radionuclide venogram
254560	Radioisotope scan of lymphatic system
254565	Radionuclide gastric emptying study
254571	Radionuclide stomach-lung reflux study
254591	Renal scan and radioisotope function study
254593	Hippuran renogram
254595	Tc99m-MAG3 renogram
254600	Radionuclide hysterosalpingography
254604	Probe renogram
254665	Red cell survival study
254666	Platelet survival study
254667	Plasma radioiron turnover rate
254685	Ultrasound study of eye
254687	Corneal pachymetry
254689	Orbital B scan
254707	Ultrasonography of liver
254736	Fetal echocardiography
254756	CAT scan of brain
254762	CT cisternography
254771	CT sialogram
254788	Cardiac CT
254790	CT of abdomen
254797	CT arterioportography
254800	CT prostate
254824	CT arthrogram
254831	CT myelogram
254835	CT discogram
254839	Computerized tomography,bone density study
254840	Digital slit-beam radiograph
254844	MRI brain procedure
254861	Cardiac MRI
254904	Vascular MRI
254933	Rapid sequence induction
254934	Inhalational induction
254935	Single-breath inhalational induction
254936	Multiple-breath inhalational induction
254937	Spontaneous respiration
254941	Intravenous sedation
254942	Intramuscular sedation
254943	Inhalational sedation
254944	Inhalation sedation
254945	Relative analgesia
254946	Sedation using agent given per rectum
254950	Analgesic technique
254951	Inhalational analgesia
254958	Preoxygenation
254959	Application of cricoid pressure
254960	Induced hypotension
254961	Induced vasodilatation
254962	Intraoperative wake-up test
254971	Limb exsanguination
254972	Thermoregulation measures
254974	Active cooling of patient
255015	Benzodiazepine poisoning
255018	Ecstasy poisoning
255026	Poisoning by beta-adrenergic blocking drug
255029	Poisoning by cardiotonic glycoside
255103	Argemone oil causing toxic effect
255110	Insecticide poisoning
255116	Herbicide poisoning
255128	Rodenticide causing toxic effect
255135	Snake venom causing toxic effect
255166	Wasp sting
255167	Bee sting
255214	Toxic effect of naphthaline
255240	Ethylene glycol poisoning
255280	Acute allergic reaction
255281	Idiopathic anaphylaxis
255282	Acquired C1 esterase inhibitor deficiency
255298	High altitude retinopathy
255301	Barotrauma of descent
255323	Alternobaric vertigo
255324	Gastrointestinal barotrauma
255335	Postimmersion-submersion syndrome
255355	Domestic abuse
255366	Partner Abuse
255398	Renal artery injection
255401	Intravenous chemotherapy
255402	Intravenous immunotherapy
255408	Intramuscular gold therapy
255417	Subcutaneous immunotherapy
255435	Blow NOS
255459	Rifampicin adverse reaction
255556	Vaccines adverse reaction
255654	Azathioprine adverse reaction
255738	Phenytoin adverse reaction
255744	Carbamazepine adverse reaction
255985	Allopurinol adverse reaction
259537	Cat bite
259548	Monkey bite
259560	Shark bite
259563	Flea bites
259565	Mosquito bite
259576	Leech bite
259652	Accidental strangulation NOS
259673	Accidental strangulation during sexual activity
260135	Murder attempt NOS
260188	Assault by stabbing
260213	Pinched
260299	Sexual assault on male with anal penetration by penis
260637	Advice on smoking
260644	Infant feeding advice
260660	Sexual advice
260679	Tooth brushing instruction
260688	Breast feeding education
260712	Social rehabilitation NOS
260715	Parental support
260719	Parental reassurance
260736	Other therapy NOS
260747	Medical therapy
260750	Pituitary downregulation
260751	Respiratory medication NOS
260754	Metered dose inhaler therapy
260755	Dry powder inhaler
260759	Long-term oxygen therapy
260762	Respiratory assist,manual
260766	Airway Pressure Release Ventilation
260768	Pressure support
260771	Controlled ventilation
260772	Controlled mandatory ventilation
260774	Assisted controlled mandatory ventilation
260775	Mandatory minute volume ventilation
260777	High frequency oscillatory ventilation
260778	Continuous flow ventilation
260779	Liquid Ventilation
260781	Intermittent negative pressure ventilation
260783	Positive end expiratory pressure ventilation therapy,initiation and management
260795	Domiciliary ventilation
260797	Manipulation of oxygen dynamics
260807	Expired air ventilation
260812	Advanced life support
260815	Electrical carotid sinus stimulation
260817	Internal cardioversion
260820	Alkaline diuresis
260821	Forced alkaline diuresis
260823	Venom immunotherapy
260828	Anti-D globulin NOS
260829	Oral chemotherapy
260835	Orthoptic treatment
260850	Teleradiotherapy procedure
260857	Oral rehabilitation NOS
260860	Muscular re-education NOS
260861	Neuromuscular re-education
260866	Locomotor training NOS
260870	Active exercise
260871	Muscle strength exercise
260872	Quadriceps exercises
260874	Passive exercise NOS
260879	Postnatal exercises
260893	Speech training
260898	General psychotherapy
260900	Functional psychotherapy NOS
260901	Aversion therapy - alcoholism
260918	Psychological nursing
260921	Alimentary aid
260923	Dietary regime NOS
260924	Nil by mouth
260925	Light diet
260932	Social care
260946	Osteopathic procedures
260949	Nursing supervision
261048	Endoscopy abnormal
261060	Blood withdrawal NOS
261061	Bilateral simultaneous inferior petrosal sinus sampling
261063	Capillary specimen collection
261064	Heel stick
261067	Radial artery puncture for laboratory test
261069	Femoral artery puncture for laboratory test
261070	Fetal blood sampling
261077	Exploration with a probe
261078	Slit lamp biomicroscopy
261084	Home birth
261090	Livebirth
261092	Triplet birth
261100	Baby male
261101	Baby female
261121	Birth head circumference NOS
261130	Birth length
261152	High risk infant
261239	Contraception,Postcoital
261241	Depot contraceptive NOS
261295	Antenatal examination NOS
261325	Child examination
261384	School screening NOS
261390	Single vaccination NOS
261409	Pneumococcal vaccination
261432	Booster hepatitis B vaccination
261434	Hepatitis A immunization
261505	Initial cardiac assessment
261545	Epilepsy monitoring NOS
261561	Diabetic monitoring NOS
261565	Examination of foot
261649	Warfarin monitoring NOS
261650	Anticoagulant drug monitoring
261662	Ophthalmological monitoring NOS
261663	Glaucoma monitoring
261674	Infection screening NOS
261676	Viral screening NOS
261683	Tuberculosis screening
261698	Cervical neoplasia screening
261704	Cystic fibrosis screening
261711	Neurological screening
261716	Heart disease screening
261729	Spirometry screening
261731	Adult screening NOS
261818	History and physical examination,school
261830	Prophylactic drug therapy NOS
261832	Vitamin prophylaxis
261837	Dietary prophylaxis NOS
261844	Metabolic monitoring NOS
261849	Psychiatric monitoring
261856	Continuous ECG monitoring
261857	Central venous pressure monitoring
261858	Cardiac output monitoring
261859	Continuous blood sampling
261860	Renal function monitoring
261861	Intensive care monitoring
261864	Therapeutic prescription NOS
261911	Long-term drug therapy
261917	Repeated prescription
261919	Repeat treatment NOS
261970	Medical follow-up
261971	Long-term assistance
261979	Follow-up arranged NOS
261980	Follow-up 1 day
261984	Follow-up 2 weeks
261985	Follow-up 3 weeks
261986	Follow-up 1 month
261990	Follow-up 1 year
262007	Referral to optometrist
262022	Referral to GP
262034	Referral to cardiology service
262036	Referral to neurology service
262039	Referral to psychiatry service
262173	Day hospital care
262276	General pathology
262493	Progestogen only oral contraceptive
262497	IUCD status
262541	Antenatal care status
262562	Feeding intention - NOS
262785	AIDS contact
262790	Anthrax exposure
262792	Meningococcus carrier
262793	Staphylococcus carrier
262794	Streptococcus carrier
262820	Poor hypertension control
262837	Airways obstruction reversible
262861	Driver license
262891	Inactive thyroid disease
262899	Ideal body weight
262957	Screening status
262967	Screened - abnormality
263071	Date of birth
263126	Patient registration NOS
263226	Dead on arrival at hospital
263779	Notifications NOS
263856	Telephone encounter
263891	Follow-up consultation
263958	Opportunistic screening
263961	Screening method NOS
264082	Chronic disease administration
264295	Prescription event monitoring
264338	Black Caribbean
264359	Indian ethnic group
264378	Clinical function
264379	Detrusor function
264380	Urethral function
264388	Symptom description NOS
264389	Symptom distribution NOS
264396	Ear/nose/throat symptoms NOS
264399	Neurological observations
264404	Versive Seizures
264407	Seizures,Somatosensory
264409	Olfactory seizure
264410	Gustatory seizure
264411	Vertiginous seizure
264426	Central nervous system finding
264427	CNS symptom
264428	Hand preference
264429	Foot preference
264430	Dominance,Ocular
264432	Right-left disorientation
264434	Neglect of one side of body
264438	Sensory Agnosia
264440	Spatial disorientation
264442	Primitive reflex
264443	Palmomental reflex
264451	Eyelash reflex
264453	Supinator reflex
264455	Bulbocavernosus reflex
264469	Bowstring sign
264472	Femoral nerve stretch response
264483	Visual symptoms
264492	Visual alertness
264495	Lazy Eye
264500	Eccentric viewing
264519	Movement of visual image - finding
264532	Incomplete homonymous hemianopia
264536	Visual neglect
264541	Discharge from eye
264576	Divergence paralysis
264583	Pupil light reflex
264592	Intermittent convergent squint
264593	Intermittent divergent squint
264594	Latent squint
264601	Incomitant esotropia
264603	Incomitant hypertropia
264612	Patterns of eye movement
264613	Hypometric saccades
264614	Hypermetric saccades
264615	Pursuit eye movement
264617	Staring
264618	Reflex eye movement
264621	Vestibulo-ocular input on whole body rotation
264623	Superior Oblique Myokymia
